arxiv_id;title;published;authors;pdf_link;summary;last_updated
http://arxiv.org/abs/2411.00859v1;Profiling AI Models: Towards Efficient Computation Offloading in Heterogeneous Edge AI Systems;2024-10-30T16:07:14Z;Juan Marcelo Parra-Ullauri, Oscar Dilley, Hari Madhukumar, Dimitra Simeonidou;https://arxiv.org/pdf/2411.00859v1;The rapid growth of end-user AI applications, such as computer vision and generative AI, has led to immense data and processing demands often exceeding user devices' capabilities. Edge AI addresses this by offloading computation to the network edge, crucial for future services in 6G networks. However, it faces challenges such as limited resources during simultaneous offloads and the unrealistic assumption of homogeneous system architecture. To address these, we propose a research roadmap focused...;2026-01-10 18:00:22
http://arxiv.org/abs/2410.22784v3;Contrastive Learning and Adversarial Disentanglement for Privacy-Aware Task-Oriented Semantic Communication;2024-10-30T07:59:52Z;Omar Erak, Omar Alhussein, Wen Tong;https://arxiv.org/pdf/2410.22784v3;Task-oriented semantic communication systems have emerged as a promising approach to achieving efficient and intelligent data transmission in next-generation networks, where only information relevant to a specific task is communicated. This is particularly important in 6G-enabled Internet of Things (6G-IoT) scenarios, where bandwidth constraints, latency requirements, and data privacy are critical. However, existing methods struggle to fully disentangle task-relevant and task-irrelevant informat...;2026-01-10 18:00:22
http://arxiv.org/abs/2411.08907v1;From Simulators to Digital Twins for Enabling Emerging Cellular Networks: A Tutorial and Survey;2024-10-29T15:27:19Z;Marvin Manalastas, Muhammad Umar Bin Farooq, Syed Muhammad Asad Zaidi, Haneya Naeem Qureshi, Yusuf Sambo, Ali Imran;https://arxiv.org/pdf/2411.08907v1;Simulators are indispensable parts of the research and development necessary to advance countless industries, including cellular networks. With simulators, the evaluation, analysis, testing, and experimentation of novel designs and algorithms can be executed in a more cost-effective and convenient manner without the risk of real network service disruption. Additionally, recent trends indicate that the advancement of these Digital System Models (DSM), such as system-level simulators, will hold a ...;2026-01-10 18:00:22
http://arxiv.org/abs/2411.04137v1;Generative AI Enabled Matching for 6G Multiple Access;2024-10-29T13:01:26Z;Xudong Wang, Hongyang Du, Dusit Niyato, Lijie Zhou, Lei Feng, Zhixiang Yang, Fanqin Zhou, Wenjing Li;https://arxiv.org/pdf/2411.04137v1;In wireless networks, applying deep learning models to solve matching problems between different entities has become a mainstream and effective approach. However, the complex network topology in 6G multiple access presents significant challenges for the real-time performance and stability of matching generation. Generative artificial intelligence (GenAI) has demonstrated strong capabilities in graph feature extraction, exploration, and generation, offering potential for graph-structured matching...;2026-01-10 18:00:22
http://arxiv.org/abs/2410.21916v1;Cognitive Semantic Augmentation LEO Satellite Networks for Earth Observation;2024-10-29T10:15:26Z;Hong-fu Chou, Vu Nguyen Ha, Prabhu Thiruvasagam, Thanh-Dung Le, Geoffrey Eappen, Ti Ti Nguyen, Duc Dung Tran, Luis M. Garces-Socarras, Juan Carlos Merlano-Duncan, Symeon Chatzinotas;https://arxiv.org/pdf/2410.21916v1;Earth observation (EO) systems are essential for mapping, catastrophe monitoring, and resource management, but they have trouble processing and sending large amounts of EO data efficiently, especially for specialized applications like agriculture and real-time disaster response. This paper presents a novel framework for semantic communication in EO satellite networks, aimed at enhancing data transmission efficiency and system performance through cognitive processing techniques. The proposed syst...;2026-01-10 18:00:22
http://arxiv.org/abs/2410.21786v1;Scaling 6G Subscribers with Fewer BS Antennas using Multi-carrier NOMA in Fixed Wireless Access;2024-10-29T06:49:33Z;Kamyar Rajabalifardi, Sagnik Bhattacharya, Mehrnaz Afshang, Mohammad Mozaffari, John M. Cioffi;https://arxiv.org/pdf/2410.21786v1;This paper introduces a novel power allocation and subcarrier optimization algorithm tailored for fixed wireless access (FWA) networks operating under low-rank channel conditions, where the number of subscriber antennas far exceeds those at the base station (BS). As FWA networks grow to support more users, traditional approaches like orthogonal multiple access (OMA) and non-orthogonal multiple access (NOMA) struggle to maintain high data rates and energy efficiency due to the limited degrees of ...;2026-01-10 18:00:22
http://arxiv.org/abs/2410.21017v1;Edge Perception: Intelligent Wireless Sensing at Network Edge;2024-10-28T13:40:03Z;Yuanhao Cui, Xiaowen Cao, Guangxu Zhu, Jiali Nie, Jie Xu;https://arxiv.org/pdf/2410.21017v1;Future sixth-generation (6G) networks are envisioned to support intelligent applications across various vertical scenarios, which have stringent requirements on high-precision sensing as well as ultra-low-latency data processing and decision making. Towards this end, a new paradigm of edge perception networks emerges, which integrates wireless sensing, communication, computation, and artificial intelligence (AI) capabilities at network edge for intelligent sensing and data processing. This artic...;2026-01-10 18:00:22
http://arxiv.org/abs/2410.21351v1;LinFormer: A Linear-based Lightweight Transformer Architecture For Time-Aware MIMO Channel Prediction;2024-10-28T13:04:23Z;Yanliang Jin, Yifan Wu, Yuan Gao, Shunqing Zhang, Shugong Xu, Cheng-Xiang Wang;https://arxiv.org/pdf/2410.21351v1;The emergence of 6th generation (6G) mobile networks brings new challenges in supporting high-mobility communications, particularly in addressing the issue of channel aging. While existing channel prediction methods offer improved accuracy at the expense of increased computational complexity, limiting their practical application in mobile networks. To address these challenges, we present LinFormer, an innovative channel prediction framework based on a scalable, all-linear, encoder-only Transform...;2026-01-10 18:00:22
http://arxiv.org/abs/2410.19589v1;Energy-Efficiency Architectural Enhancements for Sensing-Enabled Mobile Networks;2024-10-25T14:31:34Z;Filipe Conceicao, Filipe B. Teixeira, Luis M. Pessoa, Sebastian Robitzsch;https://arxiv.org/pdf/2410.19589v1;Sensing will be a key technology in 6G networks, enabling a plethora of new sensing-enabled use cases. Some of the use cases relate to deployments over a wide physical area that needs to be sensed by multiple sensing sources at different locations. The efficient management of the sensing resources is pivotal for sustainable sensing-enabled mobile network designs. In this paper, we provide an example of such use case, and show the energy consumption due to sensing has potential to scale to prohib...;2026-01-10 18:00:22
http://arxiv.org/abs/2410.19436v1;On the Application of Deep Learning for Precise Indoor Positioning in 6G;2024-10-25T09:55:21Z;Sai Prasanth Kotturi, Anil Kumar Yerrapragada, Sai Prasad, Radha Krishna Ganti;https://arxiv.org/pdf/2410.19436v1;Accurate localization in indoor environments is a challenge due to the Non Line of Sight (NLoS) nature of the signaling. In this paper, we explore the use of AI/ML techniques for positioning accuracy enhancement in Indoor Factory (InF) scenarios. The proposed neural network, which we term LocNet, is trained on measurements such as Channel Impulse Response (CIR) and Reference Signal Received Power (RSRP) from multiple Transmit Receive Points (TRPs). Simulation results show that when using measure...;2026-01-10 18:00:22
http://arxiv.org/abs/2410.19392v1;Giant Rabi splitting and polariton photoluminescence in an all solution-deposited dielectric microcavity;2024-10-25T08:48:22Z;Hassan A. Qureshi, Michael A. Papachatzakis, Ahmed Gaber Abdelmagid, Mikko Salomäki, Ermei Mäkilä, Olli Siltanen, Konstantinos S. Daskalakis;https://arxiv.org/pdf/2410.19392v1;Planar microcavity polaritons have recently emerged as a promising technology for improving several performance characteristics of organic light-emitting diodes, photodiodes and photovoltaics. To form polaritons and achieve enhanced performance, traditional microcavities with high reflectivity mirrors are fabricated by energy-intensive physical vapor deposition methods, which restrict their use in applications requiring flexibility and low cost. Here, for the first time, we demonstrate a dielect...;2026-01-10 18:00:22
http://arxiv.org/abs/2410.18793v1;Adapting MLOps for Diverse In-Network Intelligence in 6G Era: Challenges and Solutions;2024-10-24T14:47:28Z;Peizheng Li, Ioannis Mavromatis, Tim Farnham, Adnan Aijaz, Aftab Khan;https://arxiv.org/pdf/2410.18793v1;Seamless integration of artificial intelligence (AI) and machine learning (ML) techniques with wireless systems is a crucial step for 6G AInization. However, such integration faces challenges in terms of model functionality and lifecycle management. ML operations (MLOps) offer a systematic approach to tackle these challenges. Existing approaches toward implementing MLOps in a centralized platform often overlook the challenges posed by diverse learning paradigms and network heterogeneity. This ar...;2026-01-10 18:00:22
http://arxiv.org/abs/2410.18790v2;Large Generative AI Models meet Open Networks for 6G: Integration, Platform, and Monetization;2024-10-24T14:43:35Z;Peizheng Li, Adrián Sánchez-Mompó, Tim Farnham, Aftab Khan, Adnan Aijaz;https://arxiv.org/pdf/2410.18790v2;Generative artificial intelligence (GAI) has emerged as a pivotal technology for content generation, reasoning, and decision-making, making it a promising solution on the 6G stage characterized by openness, connected intelligence, and service democratization. This article explores strategies for integrating and monetizing GAI within future open 6G networks, mainly from the perspectives of mobile network operators (MNOs). We propose a novel API-centric telecoms GAI marketplace platform, designed ...;2026-01-10 18:00:22
http://arxiv.org/abs/2410.18637v1;Remote Detection of Applications for Improved Beam Tracking in mmWave/sub-THz 5G/6G Systems;2024-10-24T10:55:21Z;Alexander Shurakov, Margarita Ershova, Abdukodir Khakimov, Anatoliy Prikhodko, Evgeny Mokrov, Vyacheslav Begishev, Galina Chulkova, Yevgeni Koucheryavy, Gregory Gol'tsman;https://arxiv.org/pdf/2410.18637v1;Beam tracking is an essential functionality of millimeter wave (mmWave, 30-100 GHz) and sub-terahertz (sub-THz, 100-300 GHz) 5G/6G systems. It operates by performing antenna sweeping at both base station (BS) and user equipment (UE) sides using the Synchronization Signal Blocks (SSB). The optimal frequency of beam tracking events is not specified by 3GPP standards and heavily depends on the micromobility properties of the applications currently utilized by the user. In absence of explicit signal...;2026-01-10 18:00:22
http://arxiv.org/abs/2410.18382v1;Sensing-Communication-Computing-Control Closed-Loop Optimization for 6G Unmanned Robotic Systems;2024-10-24T02:47:03Z;Xinran Fang, Chengleyang Lei, Wei Feng, Yunfei Chen, Ming Xiao, Ning Ge, Chengxiang Wang;https://arxiv.org/pdf/2410.18382v1;Rapid advancements in field robots have brought a new kind of cyber physical system (CPS)--unmanned robotic system--under the spotlight. In the upcoming sixth-generation (6G) era, these systems hold great potential to replace humans in hazardous tasks. This paper investigates an unmanned robotic system comprising a multi-functional unmanned aerial vehicle (UAV), sensors, and actuators. The UAV carries communication and computing modules, acting as an edge information hub (EIH) that transfers and...;2026-01-10 18:00:22
http://arxiv.org/abs/2410.18370v1;Structured Connectivity for 6G Reflex Arc: Task-Oriented Virtual User and New Uplink-Downlink Tradeoff;2024-10-24T02:25:00Z;Xinran Fang, Chengleyang Lei, Wei Feng, Yunfei Chen, Ning Ge, Shi Jin;https://arxiv.org/pdf/2410.18370v1;To accommodate the evolving demands of unmanned operations, the future sixth-generation (6G) network will support not only communication links but also sensing-communication-computing-control ($\mathbf{SC}^3$) loops. In each $\mathbf{SC}^3$ cycle, the sensor uploads sensing data to the computing center, and the computing center calculates the control command and sends it to the actuator to take action. To maintain the task-level connections between the sensor-computing center link and the comput...;2026-01-10 18:00:22
http://arxiv.org/abs/2410.18301v2;LEO-based Positioning: Foundations, Signal Design, and Receiver Enhancements for 6G NTN;2024-10-23T22:19:48Z;Harish K. Dureppagari, Chiranjib Saha, Harikumar Krishnamurthy, Xiao Feng Wang, Alberto Rico-Alvariño, R. Michael Buehrer, Harpreet S. Dhillon;https://arxiv.org/pdf/2410.18301v2;The integration of non-terrestrial networks (NTN) into 5G new radio (NR) has opened up the possibility of developing a new positioning infrastructure using NR signals from Low-Earth Orbit (LEO) satellites. Compared to existing Global Navigation Satellite Systems (GNSS), LEO-based cellular positioning offers several advantages, such as a superior link budget, higher operating bandwidth, and large forthcoming constellations. Due to these factors, LEO-based positioning, navigation, and timing (PNT)...;2026-01-10 18:00:22
http://arxiv.org/abs/2410.17539v5;Urban Outdoor Propagation Measurements and Channel Models at 6.75 GHz FR1(C) and 16.95 GHz FR3 Upper Mid-Band Spectrum for 5G and 6G;2024-10-23T03:39:46Z;Dipankar Shakya, Mingjun Ying, Theodore S. Rappaport, Peijie Ma, Idris Al-Wazani, Yanze Wu, Yanbo Wang, Doru Calin, Hitesh Poddar, Ahmad Bazzi, Marwa Chafii, Yunchou Xing, Amitava Ghosh;https://arxiv.org/pdf/2410.17539v5;Global allocations in the upper mid-band spectrum (4--24 GHz) necessitate a comprehensive exploration of the propagation behavior to meet the promise of coverage and capacity. This paper presents an extensive Urban Microcell (UMi) outdoor propagation measurement campaign at 6.75 GHz and 16.95 GHz conducted in Downtown Brooklyn, USA, using a 1 GHz bandwidth sliding correlation channel sounder over 40--880 m propagation distance, encompassing seven Line of Sight (LOS) and 13 Non-Line of Sight (NLO...;2026-01-10 18:00:22
http://arxiv.org/abs/2410.19859v1;Multi-Modal Transformer and Reinforcement Learning-based Beam Management;2024-10-22T21:44:25Z;Mohammad Ghassemi, Han Zhang, Ali Afana, Akram Bin Sediq, Melike Erol-Kantarci;https://arxiv.org/pdf/2410.19859v1;Beam management is an important technique to improve signal strength and reduce interference in wireless communication systems. Recently, there has been increasing interest in using diverse sensing modalities for beam management. However, it remains a big challenge to process multi-modal data efficiently and extract useful information. On the other hand, the recently emerging multi-modal transformer (MMT) is a promising technique that can process multi-modal data by capturing long-range dependen...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.16875v2;Edge-Spreading Raptor-Like LDPC Codes for 6G Wireless Systems;2024-10-22T10:22:23Z;Yuqing Ren, Leyu Zhang, Yifei Shen, Wenqing Song, Emmanuel Boutillon, Alexios Balatsoukas-Stimming, Andreas Burg;https://arxiv.org/pdf/2410.16875v2;Next-generation channel coding has stringent demands on throughput, energy consumption, and error rate performance while maintaining key features of 5G New Radio (NR) standard codes such as rate compatibility, which is a significant challenge. Due to excellent capacity-achieving performance, spatially-coupled low-density parity-check (SC-LDPC) codes are considered a promising candidate for next-generation channel coding. In this paper, we propose an SC-LDPC code family called edge-spreading Rapt...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.15868v1;Enabling Hexa-X 6G Vision: An End-to-End Architecture;2024-10-21T10:51:28Z;Bahare M. Khorsandi, Mohammad Asif Habibi;https://arxiv.org/pdf/2410.15868v1;The end-to-end (E2E) architecture for the 6th generation of mobile network (6G) necessitates a comprehensive design, considering emerging use cases (UCs), requirements, and key value Indicators (KVIs). These UCs collectively share stringent requirements of extreme connectivity, inclusivity, and flexibility imposed on the architecture and its enablers. Furthermore, the trustworthiness and security of the 6G architecture must be enhanced compared to previous generations, owning to the expected inc...;2026-01-10 18:00:26
http://arxiv.org/abs/2411.02412v1;Slicing for AI: An Online Learning Framework for Network Slicing Supporting AI Services;2024-10-20T14:38:54Z;Menna Helmy, Alaa Awad Abdellatif, Naram Mhaisen, Amr Mohamed, Aiman Erbad;https://arxiv.org/pdf/2411.02412v1;The forthcoming 6G networks will embrace a new realm of AI-driven services that requires innovative network slicing strategies, namely slicing for AI, which involves the creation of customized network slices to meet Quality of service (QoS) requirements of diverse AI services. This poses challenges due to time-varying dynamics of users' behavior and mobile networks. Thus, this paper proposes an online learning framework to optimize the allocation of computational and communication resources to A...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.14481v1;DRL Optimization Trajectory Generation via Wireless Network Intent-Guided Diffusion Models for Optimizing Resource Allocation;2024-10-18T14:04:38Z;Junjie Wu, Xuming Fang, Dusit Niyato, Jiacheng Wang, Jingyu Wang;https://arxiv.org/pdf/2410.14481v1;With the rapid advancements in wireless communication fields, including low-altitude economies, 6G, and Wi-Fi, the scale of wireless networks continues to expand, accompanied by increasing service quality demands. Traditional deep reinforcement learning (DRL)-based optimization models can improve network performance by solving non-convex optimization problems intelligently. However, they heavily rely on online deployment and often require extensive initial training. Online DRL optimization model...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.13379v1;ChannelGPT: A Large Model to Generate Digital Twin Channel for 6G Environment Intelligence;2024-10-17T09:30:54Z;Li Yu, Lianzheng Shi, Jianhua Zhang, Jialin Wang, Zhen Zhang, Yuxiang Zhang, Guangyi Liu;https://arxiv.org/pdf/2410.13379v1;6G is envisaged to provide multimodal sensing, pervasive intelligence, global coverage, global coverage, etc., which poses extreme intricacy and new challenges to the network design and optimization. As the core part of 6G, wireless channel is the carrier and enabler for the flourishing technologies and novel services, which intrinsically determines the ultimate system performance. However, how to describe and utilize the complicated and high-dynamic characteristics of wireless channel accuratel...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.13336v1;On the Sensing Performance of OFDM-based ISAC under the Influence of Oscillator Phase Noise;2024-10-17T08:47:54Z;Lucas Giroto de Oliveira, Yueheng Li, Benedikt Geiger, Laurent Schmalen, Thomas Zwick, Benjamin Nuss;https://arxiv.org/pdf/2410.13336v1;Integrated sensing and communication (ISAC) is a novel capability expected for sixth generation (6G) cellular networks. To that end, several challenges must be addressed to enable both mono- and bistatic sensing in existing deployments. A common impairment in both architectures is oscillator phase noise (PN), which not only degrades communication performance, but also severely impairs radar sensing. To enable a broader understanding of orthogonal-frequency division multiplexing (OFDM)-based sens...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.12497v1;Mean Field-based Dynamic Backoff Optimization for MIMO-enabled Grant-Free NOMA in Massive IoT Networks;2024-10-16T12:18:34Z;Haibo Wang, Hongwei Gao, Pai Jiang, Matthieu De Mari, Panzer Gu, Yinsheng Liu;https://arxiv.org/pdf/2410.12497v1;In the 6G Internet of Things (IoT) paradigm, unprecedented challenges will be raised to provide massive connectivity, ultra-low latency, and energy efficiency for ultra-dense IoT devices. To address these challenges, we explore the non-orthogonal multiple access (NOMA) based grant-free random access (GFRA) schemes in the cellular uplink to support massive IoT devices with high spectrum efficiency and low access latency. In particular, we focus on optimizing the backoff strategy of each device wh...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.12320v2;A Hierarchical DRL Approach for Resource Optimization in Multi-RIS Multi-Operator Networks;2024-10-16T07:40:38Z;Haocheng Zhang, Wei Wang, Hao Zhou, Zhiping Lu, Ming Li;https://arxiv.org/pdf/2410.12320v2;As reconfigurable intelligent surfaces (RIS) emerge as a pivotal technology in the upcoming sixth-generation (6G) networks, their deployment within practical multiple operator (OP) networks presents significant challenges, including the coordination of RIS configurations among OPs, interference management, and privacy maintenance. A promising strategy is to treat RIS as a public resource managed by an RIS provider (RP), which can enhance resource allocation efficiency by allowing dynamic access ...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.12190v1;LPUF-AuthNet: A Lightweight PUF-Based IoT Authentication via Tandem Neural Networks and Split Learning;2024-10-16T03:25:04Z;Brahim Mefgouda, Raviha Khan, Omar Alhussein, Hani Saleh, Hossien B. Eldeeb, Anshul Pandey, Sami Muhaidat;https://arxiv.org/pdf/2410.12190v1;By 2025, the internet of things (IoT) is projected to connect over 75 billion devices globally, fundamentally altering how we interact with our environments in both urban and rural settings. However, IoT device security remains challenging, particularly in the authentication process. Traditional cryptographic methods often struggle with the constraints of IoT devices, such as limited computational power and storage. This paper considers physical unclonable functions (PUFs) as robust security sol...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.12100v2;Enhancing IoT Communication and Localization via Smarter Antenna;2024-10-15T22:48:14Z;Tianxiang Li, Haofan Lu, Omid Abari;https://arxiv.org/pdf/2410.12100v2;The convergence of sensing and communication functionalities is poised to become a pivotal feature of the sixth-generation (6G) wireless networks. This vision represents a paradigm shift in wireless network design, moving beyond mere communication to a holistic integration of sensing and communication capabilities, thereby further narrowing the gap between the physical and digital worlds. While Internet of Things (IoT) devices are integral to future wireless networks, their current capabilities ...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.11565v1;Demo: Testing AI-driven MAC Learning in Autonomic Networks;2024-10-15T12:54:13Z;Leonard Paeleke, Navid Keshtiarast, Paul Seehofer, Roland Bless, Holger Karl, Marina Petrova, Martina Zitterbart;https://arxiv.org/pdf/2410.11565v1;6G networks will be highly dynamic, re-configurable, and resilient. To enable and support such features, employing AI has been suggested. Integrating AIin networks will likely require distributed AI deployments with resilient connectivity, e.g., for communication between RL agents and environment. Such approaches need to be validated in realistic network environments. In this demo, we use ContainerNet to emulate AI-capable and autonomic networks that employ the routing protocol KIRA to provide r...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.11495v3;GBSense: A GHz-Bandwidth Compressed Spectrum Sensing System;2024-10-15T11:06:08Z;Zihang Song, Xingjian Zhang, Zhe Chen, Rahim Tafazolli, Yue Gao;https://arxiv.org/pdf/2410.11495v3;This paper presents GBSense, an innovative compressed spectrum sensing system designed for GHz-bandwidth signals in dynamic spectrum access (DSA) applications. GBSense introduces an efficient approach to periodic nonuniform sampling, capturing wideband signals using significantly lower sampling rates compared to traditional Nyquist sampling. By integrating time-interleaved analog-to-digital conversion, GBSense overcomes the hardware complexity typically associated with traditional multicoset sam...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.11010v1;6G RIS-aided Single-LEO Localization with Slow and Fast Doppler Effects;2024-10-14T18:53:36Z;Sharief Saleh, Musa Furkan Keskin, Basuki Priyanto, Martin Beale, Pinjun Zheng, Tareq Y. Al-Naffouri, Gonzalo Seco-Granados, Henk Wymeersch;https://arxiv.org/pdf/2410.11010v1;6G networks aim to enable applications like autonomous driving by providing complementary localization services through key technologies such as non-terrestrial networks (NTNs) with low Earth orbit (LEO) satellites and reconfigurable intelligent surfaces (RIS). Prior research in 6G localization using single LEO, multi-LEO, and multi-LEO multi-RIS setups has limitations: single LEO lacks the required accuracy, while multi-LEO/RIS setups demand many visible satellites and RISs, which is not always...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.10338v2;On Efficient Topology Management in Service-Oriented 6G Networks: An Edge Video Distribution Case Study;2024-10-14T09:50:08Z;Zied Ennaceur, Mounir Bensalem, Admela Jukan, Claus Keuker, Huanzhuo Wu, Rastin Pries;https://arxiv.org/pdf/2410.10338v2;An efficient topology management in future 6G networks is one of the fundamental challenges for a dynamic network creation based on location services, whereby each autonomous network entity, i.e., a sub-network, can be created for a specific application scenario. In this paper, we study the performance of a novel topology changes management system in a sample 6G network being dynamically organized in autonomous sub-networks. We propose and analyze an algorithm for intelligent prediction of topol...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.09963v1;Heterogeneous Graph Neural Network for Cooperative ISAC Beamforming in Cell-Free MIMO Systems;2024-10-13T19:00:13Z;Zihuan Wang, Vincent W. S. Wong;https://arxiv.org/pdf/2410.09963v1;Integrated sensing and communication (ISAC) is one of the usage scenarios for the sixth generation (6G) wireless networks. In this paper, we study cooperative ISAC in cell-free multiple-input multiple-output (MIMO) systems, where multiple MIMO access points (APs) collaboratively provide communication services and perform multi-static sensing. We formulate an optimization problem for the ISAC beamforming design, which maximizes the achievable sum-rate while guaranteeing the sensing signal-to-nois...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.08318v1;Meta-Learning-Driven Adaptive Codebook Design for Near-Field Communications;2024-10-10T19:13:54Z;Mianyi Zhang, Yunlong Cai, Jiaqi Xu, A. Lee Swindlehurst;https://arxiv.org/pdf/2410.08318v1;Extremely large-scale arrays (XL-arrays) and ultra-high frequencies are two key technologies for sixth-generation (6G) networks, offering higher system capacity and expanded bandwidth resources. To effectively combine these technologies, it is necessary to consider the near-field spherical-wave propagation model, rather than the traditional far-field planar-wave model. In this paper, we explore a near-field communication system comprising a base station (BS) with hybrid analog-digital beamformin...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.08099v1;Bending beams for 6G near-field communications;2024-10-10T16:42:38Z;Sotiris Droulias, Giorgos Stratidakis, Angeliki Alexiou;https://arxiv.org/pdf/2410.08099v1;Future wireless connectivity is envisioned to accommodate functionalities far beyond broadband data transmission over point-to-point direct links, enabling novel scenarios, such as communication behind blockers and around corners, and innovative concepts, such as situational awareness, localization and joint communications and sensing. In this landscape, beams that are able to propagate on bent paths are ideal candidates for dynamic blockage avoidance, interference management in selected regions...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.07998v1;A Graphical Correlation-Based Method for Counting the Number of Global 8-Cycles on the SCRAM Three-Layer Tanner Graph;2024-10-10T14:54:46Z;Sally Nafie, Joerg Robert, Albert Heuberger;https://arxiv.org/pdf/2410.07998v1;This paper presents a novel graphical approach that counts the number of global 8-cycles on the SCRAM three-layer Tanner graph. SCRAM, which stands for Slotted Coded Random Access Multiplexing, is a joint decoder that is meets challenging requirements of 6G. At the transmitter side, the data of the accommodated users is encoded by Low Density Parity Check (LDPC) codes, and the codewords are transmitted over the shared channel by means of Slotted ALOHA. Unlike the state-of-the-art sequential deco...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.07887v1;Collision Diversity SCRAM: Beyond the Sphere-Packing Bound;2024-10-10T13:10:11Z;Sally Nafie, Joerg Robert, Albert Heuberger;https://arxiv.org/pdf/2410.07887v1;This paper presents a novel scheme dubbed Collision Diversity (CoD) SCRAM, which is provisioned to meet the challenging requirements of the future 6G, portrayed in massive connectivity, reliability, and ultra-low latency. The conventional SCRAM mechanism, which stands for Slotted Coded Random Access Multiplexing, is a hybrid decoding scheme, that jointly resolves collisions and decodes the Low Density Parity Check (LDPC) codewords, in a similar analogy to Belief Propagation (BP) decoding on a jo...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.07389v1;MIMO MAC Empowered by Reconfigurable Intelligent Surfaces: Capacity Region and Large System Analysis;2024-10-09T19:17:33Z;Aris L. Moustakas, George C. Alexandropoulos;https://arxiv.org/pdf/2410.07389v1;Smart wireless environments enabled by multiple distributed Reconfigurable Intelligent Surfaces (RISs) have recently attracted significant research interest as a wireless connectivity paradigm for sixth Generation (6G) networks. In this paper, using random matrix theory methods, we calculate the mean of the sum Mutual Information (MI) for the correlated Multiple-Input Multiple-Output (MIMO) Multiple Access Channel (MAC) in the presence of multiple RISs, in the large-antenna number limit. We thus...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.06938v1;Optimized Resource Allocation for Cloud-Native 6G Networks: Zero-Touch ML Models in Microservices-based VNF Deployments;2024-10-09T14:32:01Z;Swarna Bindu Chetty, Avishek Nag, Ahmed Al-Tahmeesschi, Qiao Wang, Berk Canberk, Johann Marquez-Barja, Hamed Ahmadi;https://arxiv.org/pdf/2410.06938v1;6G, the next generation of mobile networks, is set to offer even higher data rates, ultra-reliability, and lower latency than 5G. New 6G services will increase the load and dynamism of the network. Network Function Virtualization (NFV) aids with this increased load and dynamism by eliminating hardware dependency. It aims to boost the flexibility and scalability of network deployment services by separating network functions from their specific proprietary forms so that they can run as virtual net...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.06584v1;Two Birds With One Stone: Enhancing Communication and Sensing via Multi-Functional RIS;2024-10-09T06:32:47Z;Wanli Ni, Wen Wang, Ailing Zheng, Peng Wang, Changsheng You, Yonina C. Eldar, Dusit Niyato, Robert Schober;https://arxiv.org/pdf/2410.06584v1;In this article, we propose new network architectures that integrate multi-functional reconfigurable intelligent surfaces (MF-RISs) into 6G networks to enhance both communication and sensing capabilities. Firstly, we elaborate how to leverage MF-RISs for improving communication performance in different communication modes including unicast, mulitcast, and broadcast and for different multi-access schemes. Next, we emphasize synergistic benefits of integrating MF-RISs with wireless sensing, enabli...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.06504v1;Transformer-assisted Parametric CSI Feedback for mmWave Massive MIMO Systems;2024-10-09T03:12:16Z;Hyungyu Ju, Seokhyun Jeong, Seungnyun Kim, Byungju Lee, Byonghyo Shim;https://arxiv.org/pdf/2410.06504v1;As a key technology to meet the ever-increasing data rate demand in beyond 5G and 6G communications, millimeter-wave (mmWave) massive multiple-input multiple-output (MIMO) systems have gained much attention recently.To make the most of mmWave massive MIMO systems, acquisition of accurate channel state information (CSI) at the base station (BS) is crucial. However, this task is by no means easy due to the CSI feedback overhead induced by the large number of antennas. In this paper, we propose a p...;2026-01-10 18:00:26
http://arxiv.org/abs/2410.18104v1;ENWAR: A RAG-empowered Multi-Modal LLM Framework for Wireless Environment Perception;2024-10-08T16:26:18Z;Ahmad M. Nazar, Abdulkadir Celik, Mohamed Y. Selim, Asmaa Abdallah, Daji Qiao, Ahmed M. Eltawil;https://arxiv.org/pdf/2410.18104v1;Large language models (LLMs) hold significant promise in advancing network management and orchestration in 6G and beyond networks. However, existing LLMs are limited in domain-specific knowledge and their ability to handle multi-modal sensory data, which is critical for real-time situational awareness in dynamic wireless environments. This paper addresses this gap by introducing ENWAR, an ENvironment-aWARe retrieval augmented generation-empowered multi-modal LLM framework. ENWAR seamlessly integ...;2026-01-10 18:00:26
